"location_code","year","cause_name","metric","age","sex_name","mean"
"PAN",2000,"Lower respiratory infections","deaths","All Ages","Male",295
"PAN",2000,"Lower respiratory infections","deaths","All Ages","Female",243.4
"PAN",2000,"Malaria","deaths","All Ages","Male",0.6
"PAN",2000,"Malaria","deaths","All Ages","Female",0.4
"PAN",2001,"Tuberculosis","deaths","All Ages","Male",125.4
"PAN",2001,"Tuberculosis","deaths","All Ages","Female",69.1
"PAN",2001,"HIV/AIDS","deaths","All Ages","Male",425.7
"PAN",2001,"HIV/AIDS","deaths","All Ages","Female",93.8
"PAN",2001,"Diarrheal diseases","deaths","All Ages","Male",99.8
"PAN",2001,"Diarrheal diseases","deaths","All Ages","Female",84.9
"PAN",2001,"Lower respiratory infections","deaths","All Ages","Male",298.1
"PAN",2001,"Lower respiratory infections","deaths","All Ages","Female",252.1
"PAN",2001,"Malaria","deaths","All Ages","Male",0.6
"PAN",2001,"Malaria","deaths","All Ages","Female",0.4
"PAN",2002,"Tuberculosis","deaths","All Ages","Male",124.9
"PAN",2002,"Tuberculosis","deaths","All Ages","Female",70.1
"PAN",2002,"HIV/AIDS","deaths","All Ages","Male",437.9
"PAN",2002,"HIV/AIDS","deaths","All Ages","Female",97.8
"PAN",2002,"Diarrheal diseases","deaths","All Ages","Male",102.6
"PAN",2002,"Diarrheal diseases","deaths","All Ages","Female",87.2
"PAN",2002,"Lower respiratory infections","deaths","All Ages","Male",310.6
"PAN",2002,"Lower respiratory infections","deaths","All Ages","Female",266.3
"PAN",2002,"Malaria","deaths","All Ages","Male",0.6
"PAN",2002,"Malaria","deaths","All Ages","Female",0.4
"PAN",2003,"Tuberculosis","deaths","All Ages","Male",128
"PAN",2003,"Tuberculosis","deaths","All Ages","Female",73
"PAN",2003,"HIV/AIDS","deaths","All Ages","Male",444.5
"PAN",2003,"HIV/AIDS","deaths","All Ages","Female",99.5
"PAN",2003,"Diarrheal diseases","deaths","All Ages","Male",106.5
"PAN",2003,"Diarrheal diseases","deaths","All Ages","Female",90.6
"PAN",2003,"Lower respiratory infections","deaths","All Ages","Male",326.7
"PAN",2003,"Lower respiratory infections","deaths","All Ages","Female",282.9
"PAN",2003,"Malaria","deaths","All Ages","Male",0.7
"PAN",2003,"Malaria","deaths","All Ages","Female",0.4
"PAN",2004,"Tuberculosis","deaths","All Ages","Male",127.1
"PAN",2004,"Tuberculosis","deaths","All Ages","Female",74.8
"PAN",2004,"HIV/AIDS","deaths","All Ages","Male",443.5
"PAN",2004,"HIV/AIDS","deaths","All Ages","Female",98.5
"PAN",2004,"Diarrheal diseases","deaths","All Ages","Male",110.1
"PAN",2004,"Diarrheal diseases","deaths","All Ages","Female",94.4
"PAN",2004,"Lower respiratory infections","deaths","All Ages","Male",346.6
"PAN",2004,"Lower respiratory infections","deaths","All Ages","Female",302.3
"PAN",2004,"Malaria","deaths","All Ages","Male",0.7
"PAN",2004,"Malaria","deaths","All Ages","Female",0.4
"PAN",2005,"Tuberculosis","deaths","All Ages","Male",131
"PAN",2005,"Tuberculosis","deaths","All Ages","Female",75.7
"PAN",2005,"HIV/AIDS","deaths","All Ages","Male",432.2
"PAN",2005,"HIV/AIDS","deaths","All Ages","Female",92
"PAN",2005,"Diarrheal diseases","deaths","All Ages","Male",112.7
"PAN",2005,"Diarrheal diseases","deaths","All Ages","Female",97.4
"PAN",2005,"Lower respiratory infections","deaths","All Ages","Male",368.4
"PAN",2005,"Lower respiratory infections","deaths","All Ages","Female",322.1
"PAN",2005,"Malaria","deaths","All Ages","Male",0.7
"PAN",2005,"Malaria","deaths","All Ages","Female",0.4
"PAN",2006,"Tuberculosis","deaths","All Ages","Male",133.3
"PAN",2006,"Tuberculosis","deaths","All Ages","Female",75.5
"PAN",2006,"HIV/AIDS","deaths","All Ages","Male",414.4
"PAN",2006,"HIV/AIDS","deaths","All Ages","Female",83.5
"PAN",2006,"Diarrheal diseases","deaths","All Ages","Male",113.3
"PAN",2006,"Diarrheal diseases","deaths","All Ages","Female",96.4
"PAN",2006,"Lower respiratory infections","deaths","All Ages","Male",393.3
"PAN",2006,"Lower respiratory infections","deaths","All Ages","Female",342.9
"PAN",2006,"Malaria","deaths","All Ages","Male",0.6
"PAN",2006,"Malaria","deaths","All Ages","Female",0.4
"PAN",2007,"Tuberculosis","deaths","All Ages","Male",136.8
"PAN",2007,"Tuberculosis","deaths","All Ages","Female",76.1
"PAN",2007,"HIV/AIDS","deaths","All Ages","Male",390.8
"PAN",2007,"HIV/AIDS","deaths","All Ages","Female",75.4
"PAN",2007,"Diarrheal diseases","deaths","All Ages","Male",115.4
"PAN",2007,"Diarrheal diseases","deaths","All Ages","Female",98.7
"PAN",2007,"Lower respiratory infections","deaths","All Ages","Male",419
"PAN",2007,"Lower respiratory infections","deaths","All Ages","Female",360.6
"PAN",2007,"Malaria","deaths","All Ages","Male",0.6
"PAN",2007,"Malaria","deaths","All Ages","Female",0.3
"PAN",2008,"Tuberculosis","deaths","All Ages","Male",141.1
"PAN",2008,"Tuberculosis","deaths","All Ages","Female",76.2
"PAN",2008,"HIV/AIDS","deaths","All Ages","Male",368.5
"PAN",2008,"HIV/AIDS","deaths","All Ages","Female",70.3
"PAN",2008,"Diarrheal diseases","deaths","All Ages","Male",116.1
"PAN",2008,"Diarrheal diseases","deaths","All Ages","Female",99.6
"PAN",2008,"Lower respiratory infections","deaths","All Ages","Male",442.3
"PAN",2008,"Lower respiratory infections","deaths","All Ages","Female",376.5
"PAN",2008,"Malaria","deaths","All Ages","Male",0.5
"PAN",2008,"Malaria","deaths","All Ages","Female",0.3
"PAN",2009,"Tuberculosis","deaths","All Ages","Male",144.6
"PAN",2009,"Tuberculosis","deaths","All Ages","Female",76.7
"PAN",2009,"HIV/AIDS","deaths","All Ages","Male",349.7
"PAN",2009,"HIV/AIDS","deaths","All Ages","Female",66.6
"PAN",2009,"Diarrheal diseases","deaths","All Ages","Male",118.6
"PAN",2009,"Diarrheal diseases","deaths","All Ages","Female",102.8
"PAN",2009,"Lower respiratory infections","deaths","All Ages","Male",462.6
"PAN",2009,"Lower respiratory infections","deaths","All Ages","Female",388.4
"PAN",2009,"Malaria","deaths","All Ages","Male",0.5
"PAN",2009,"Malaria","deaths","All Ages","Female",0.3
"PAN",2010,"Tuberculosis","deaths","All Ages","Male",144.4
"PAN",2010,"Tuberculosis","deaths","All Ages","Female",75.4
"PAN",2010,"HIV/AIDS","deaths","All Ages","Male",318
"PAN",2010,"HIV/AIDS","deaths","All Ages","Female",62
"PAN",2010,"Diarrheal diseases","deaths","All Ages","Male",122.3
"PAN",2010,"Diarrheal diseases","deaths","All Ages","Female",107.4
"PAN",2010,"Lower respiratory infections","deaths","All Ages","Male",477.9
"PAN",2010,"Lower respiratory infections","deaths","All Ages","Female",395.4
"PAN",2010,"Malaria","deaths","All Ages","Male",0.5
"PAN",2010,"Malaria","deaths","All Ages","Female",0.3
"PAN",2011,"Tuberculosis","deaths","All Ages","Male",146.7
"PAN",2011,"Tuberculosis","deaths","All Ages","Female",74.9
"PAN",2011,"HIV/AIDS","deaths","All Ages","Male",293
"PAN",2011,"HIV/AIDS","deaths","All Ages","Female",57
"PAN",2011,"Diarrheal diseases","deaths","All Ages","Male",116.8
"PAN",2011,"Diarrheal diseases","deaths","All Ages","Female",101.7
"PAN",2011,"Lower respiratory infections","deaths","All Ages","Male",488.6
"PAN",2011,"Lower respiratory infections","deaths","All Ages","Female",399.9
"PAN",2011,"Malaria","deaths","All Ages","Male",0.4
"PAN",2011,"Malaria","deaths","All Ages","Female",0.3
"PAN",2012,"Tuberculosis","deaths","All Ages","Male",147.9
"PAN",2012,"Tuberculosis","deaths","All Ages","Female",74.7
"PAN",2012,"HIV/AIDS","deaths","All Ages","Male",284.1
"PAN",2012,"HIV/AIDS","deaths","All Ages","Female",54.8
"PAN",2012,"Diarrheal diseases","deaths","All Ages","Male",114.2
"PAN",2012,"Diarrheal diseases","deaths","All Ages","Female",98.7
"PAN",2012,"Lower respiratory infections","deaths","All Ages","Male",498.3
"PAN",2012,"Lower respiratory infections","deaths","All Ages","Female",405.1
"PAN",2012,"Malaria","deaths","All Ages","Male",0.4
"PAN",2012,"Malaria","deaths","All Ages","Female",0.2
"PAN",2013,"Tuberculosis","deaths","All Ages","Male",148.7
"PAN",2013,"Tuberculosis","deaths","All Ages","Female",74.8
"PAN",2013,"HIV/AIDS","deaths","All Ages","Male",295.8
"PAN",2013,"HIV/AIDS","deaths","All Ages","Female",57.6
"PAN",2013,"Diarrheal diseases","deaths","All Ages","Male",111.4
"PAN",2013,"Diarrheal diseases","deaths","All Ages","Female",95.7
"PAN",2013,"Lower respiratory infections","deaths","All Ages","Male",507
"PAN",2013,"Lower respiratory infections","deaths","All Ages","Female",410
"PAN",2013,"Malaria","deaths","All Ages","Male",0.4
"PAN",2013,"Malaria","deaths","All Ages","Female",0.2
"PAN",1990,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",4008.1
"PAN",1990,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",3447.8
"PAN",1990,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",7455.9
"PAN",1990,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",4784.1
"PAN",1990,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",1366.2
"PAN",1990,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",6150.3
"PAN",1990,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",9311.1
"PAN",1990,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",7801.9
"PAN",1990,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",17113.1
"PAN",1990,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",11399.2
"PAN",1990,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",9071.7
"PAN",1990,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",20471
"PAN",1990,"Malaria","YLLs (Years of Life Lost)","All Ages","Males",42.8
"PAN",1990,"Malaria","YLLs (Years of Life Lost)","All Ages","Females",37.8
"PAN",1990,"Malaria","YLLs (Years of Life Lost)","All Ages","Both sexes",80.6
"PAN",1995,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",4446.5
"PAN",1995,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",2933.6
"PAN",1995,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",7380
"PAN",1995,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",14628
"PAN",1995,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",4125
"PAN",1995,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",18753
"PAN",1995,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",6912.6
"PAN",1995,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",5812.3
"PAN",1995,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",12724.9
"PAN",1995,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",11184.4
"PAN",1995,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",8620.9
"PAN",1995,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",19805.4
"PAN",1995,"Malaria","YLLs (Years of Life Lost)","All Ages","Males",33.3
"PAN",1995,"Malaria","YLLs (Years of Life Lost)","All Ages","Females",26.3
"PAN",1995,"Malaria","YLLs (Years of Life Lost)","All Ages","Both sexes",59.6
"PAN",2000,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",4372.8
"PAN",2000,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",2832
"PAN",2000,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",7204.8
"PAN",2000,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",20593.7
"PAN",2000,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",5224.1
"PAN",2000,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",25817.8
"PAN",2000,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",6364.1
"PAN",2000,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",5238.2
"PAN",2000,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",11602.3
"PAN",2000,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",11454.1
"PAN",2000,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",8768.6
"PAN",2000,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",20222.6
"PAN",2000,"Malaria","YLLs (Years of Life Lost)","All Ages","Males",30.3
"PAN",2000,"Malaria","YLLs (Years of Life Lost)","All Ages","Females",24.1
"PAN",2000,"Malaria","YLLs (Years of Life Lost)","All Ages","Both sexes",54.4
"PAN",2005,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",4510.6
"PAN",2005,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",2946.7
"PAN",2005,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",7457.4
"PAN",2005,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",19176.1
"PAN",2005,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",4489.2
"PAN",2005,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",23665.4
"PAN",2005,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",7152.5
"PAN",2005,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",5834.9
"PAN",2005,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",12987.4
"PAN",2005,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",12842.6
"PAN",2005,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",9962.2
"PAN",2005,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",22804.7
"PAN",2005,"Malaria","YLLs (Years of Life Lost)","All Ages","Males",32.5
"PAN",2005,"Malaria","YLLs (Years of Life Lost)","All Ages","Females",22.2
"PAN",2005,"Malaria","YLLs (Years of Life Lost)","All Ages","Both sexes",54.7
"PAN",2010,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",4805
"PAN",2010,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",2759.8
"PAN",2010,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",7564.7
"PAN",2010,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",12983.2
"PAN",2010,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",2851.5
"PAN",2010,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",15834.7
"PAN",2010,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",6989
"PAN",2010,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",5720.4
"PAN",2010,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",12709.4
"PAN",2010,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",14160.1
"PAN",2010,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",10475.3
"PAN",2010,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",24635.4
"PAN",2010,"Malaria","YLLs (Years of Life Lost)","All Ages","Males",23.3
"PAN",2010,"Malaria","YLLs (Years of Life Lost)","All Ages","Females",15.3
"PAN",2010,"Malaria","YLLs (Years of Life Lost)","All Ages","Both sexes",38.5
"PAN",2013,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",4729.4
"PAN",2013,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",2629.2
"PAN",2013,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",7358.5
"PAN",2013,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",11647.5
"PAN",2013,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",2614.8
"PAN",2013,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",14262.3
"PAN",2013,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",5969
"PAN",2013,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",4742.6
"PAN",2013,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",10711.6
"PAN",2013,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",13856.4
"PAN",2013,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",9886.9
"PAN",2013,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",23743.3
"PAN",2013,"Malaria","YLLs (Years of Life Lost)","All Ages","Males",19.1
"PAN",2013,"Malaria","YLLs (Years of Life Lost)","All Ages","Females",12.6
"PAN",2013,"Malaria","YLLs (Years of Life Lost)","All Ages","Both sexes",31.7
"PER",1990,"Tuberculosis","deaths","All Ages","Male",3471.9
"PER",1990,"Tuberculosis","deaths","All Ages","Female",2603.5
"PER",1990,"HIV/AIDS","deaths","All Ages","Male",145.2
"PER",1990,"HIV/AIDS","deaths","All Ages","Female",37.6
"PER",1990,"Diarrheal diseases","deaths","All Ages","Male",4851.2
"PER",1990,"Diarrheal diseases","deaths","All Ages","Female",4711.1
"PER",1990,"Lower respiratory infections","deaths","All Ages","Male",11382
"PER",1990,"Lower respiratory infections","deaths","All Ages","Female",10819.6
"PER",1990,"Malaria","deaths","All Ages","Male",26.9
"PER",1990,"Malaria","deaths","All Ages","Female",20.1
"PER",1991,"Tuberculosis","deaths","All Ages","Male",3445.6
"PER",1991,"Tuberculosis","deaths","All Ages","Female",2495.5
"PER",1991,"HIV/AIDS","deaths","All Ages","Male",195
"PER",1991,"HIV/AIDS","deaths","All Ages","Female",52.6
"PER",1991,"Diarrheal diseases","deaths","All Ages","Male",4512.1
"PER",1991,"Diarrheal diseases","deaths","All Ages","Female",4382.8
"PER",1991,"Lower respiratory infections","deaths","All Ages","Male",11277.7
"PER",1991,"Lower respiratory infections","deaths","All Ages","Female",10650.9
"PER",1991,"Malaria","deaths","All Ages","Male",28.4
"PER",1991,"Malaria","deaths","All Ages","Female",21.5
"PER",1992,"Tuberculosis","deaths","All Ages","Male",3365.4
"PER",1992,"Tuberculosis","deaths","All Ages","Female",2361.1
"PER",1992,"HIV/AIDS","deaths","All Ages","Male",261.7
"PER",1992,"HIV/AIDS","deaths","All Ages","Female",72.9
"PER",1992,"Diarrheal diseases","deaths","All Ages","Male",4137.6
"PER",1992,"Diarrheal diseases","deaths","All Ages","Female",3962.1
"PER",1992,"Lower respiratory infections","deaths","All Ages","Male",10987.4
"PER",1992,"Lower respiratory infections","deaths","All Ages","Female",10327.8
"PER",1992,"Malaria","deaths","All Ages","Male",29.5
"PER",1992,"Malaria","deaths","All Ages","Female",22.7
"PER",1993,"Tuberculosis","deaths","All Ages","Male",3246.1
"PER",1993,"Tuberculosis","deaths","All Ages","Female",2257.4
"PER",1993,"HIV/AIDS","deaths","All Ages","Male",347
"PER",1993,"HIV/AIDS","deaths","All Ages","Female",97.7
"PER",1993,"Diarrheal diseases","deaths","All Ages","Male",3849.8
"PER",1993,"Diarrheal diseases","deaths","All Ages","Female",3659.7
"PER",1993,"Lower respiratory infections","deaths","All Ages","Male",10945.6
"PER",1993,"Lower respiratory infections","deaths","All Ages","Female",10251.6
"PER",1993,"Malaria","deaths","All Ages","Male",33
"PER",1993,"Malaria","deaths","All Ages","Female",24.3
"PER",1994,"Tuberculosis","deaths","All Ages","Male",3087.7
"PER",1994,"Tuberculosis","deaths","All Ages","Female",2144.7
"PER",1994,"HIV/AIDS","deaths","All Ages","Male",441.6
"PER",1994,"HIV/AIDS","deaths","All Ages","Female",126.1
"PER",1994,"Diarrheal diseases","deaths","All Ages","Male",3348.2
"PER",1994,"Diarrheal diseases","deaths","All Ages","Female",3186.9
"PER",1994,"Lower respiratory infections","deaths","All Ages","Male",10676.2
"PER",1994,"Lower respiratory infections","deaths","All Ages","Female",9984.7
"PER",1994,"Malaria","deaths","All Ages","Male",33.8
